Character,Line
Leslie Knope,"I'm just trying to do something good for this town, and I'm trying to save my friends' jobs."
Leslie Knope,"I am prepared to put the Wamapoke history exhibit inside the carnival grounds, right past the entrance turnstile, so that you have to look at it before you start having fun."
Leslie Knope,"I know, but this is not a trick."
Leslie Knope,"A trick, and over 50 Wamapoke were slaughtered."
Leslie Knope,"Ken, I am coming to you on my knees, begging for help, much like the early settlers of Pawnee begged the Wamapoke--"
Leslie Knope,Now it's just turned into a note that say I want to see other people.
Leslie Knope,This festival was supposed to be my love letter to Pawnee.
Leslie Knope,You've got to be kidding me.
Leslie Knope,"How and where can I get a new one in, like, I don't know, now?"
Leslie Knope,Okay.
Leslie Knope,"Let me tell you something, freedom of press is for the birds."
Leslie Knope,I knew it. Stupid media.
Leslie Knope,How could that happen?
Leslie Knope,"Not now, Ed."
Leslie Knope,I got the T.M.K. 2500 specifically for the extra capacity.
Leslie Knope,No.
Leslie Knope,What are you talking about?
Leslie Knope,What?
Leslie Knope,We cannot catch a break.
Leslie Knope,"Please, we'll get this up and running in no time."
Leslie Knope,"Everyone, relax."
Leslie Knope,Crap on a spatula.
Leslie Knope,"Well, actually, I have another idea."
Leslie Knope,Wow.
Leslie Knope,"But the point is, the pressure is on."
Leslie Knope,All of it.
Leslie Knope,And then we got it and we're good.
Leslie Knope,And what we need to do is just keep working and just work again more and just do it and get it.
Leslie Knope,"But I don't have anything, and we're totally screwed."
Leslie Knope,"I thought if we all worked really hard, I could come up with something."
Leslie Knope,I'm sorry.
Leslie Knope,What do you think? I don't have an idea.
Leslie Knope,Here it is.
Leslie Knope,We have a great idea.
Leslie Knope,Really well.
Leslie Knope,Super great.
Leslie Knope,Go with that.
Leslie Knope,That was me talking.
Leslie Knope,"Okay, guys."
Leslie Knope,"So, I have to keep thinking about good ideas all the time, or I'm no longer myself?"
Leslie Knope,"What if the festival was, like, a high point for me, and I never do anything better than that?"
Leslie Knope,"She's showing some elephant-- Ooh, la la."
Leslie Knope,Look who's fancy.
Leslie Knope,I'm probably making too much out of it.
Leslie Knope,"Ben, this new project idea, it's not really a big deal."
Leslie Knope,"It's gorgeous, but is it worth the asthma?"
Leslie Knope,It's pollution from the Sweetums factory.
Leslie Knope,You wanna go for a walk?
Leslie Knope,Listen up.
Leslie Knope,You're not going anywhere.
Leslie Knope,No one's going anywhere.
Leslie Knope,No one's sleeping because this is an all-nighter.
Leslie Knope,What is it?
Leslie Knope,Really?
Leslie Knope,"Yeah, well okay, I would love to chit-chat about this, but I need to keep working and keep pushing, so my breakthrough will happen and I will be ready for it."
Leslie Knope,"For the first time ever, the Parks department has real momentum and I'm gonna ruin it for everybody."
Leslie Knope,"What was her name? Kim? Anyway, who cares, she's stupid and she's dead."
Leslie Knope,"And although it's purely ceremonial, it's a huge deal for me to go to the Statehouse."
Leslie Knope,And never came up with another idea again? What happened to her?
Leslie Knope,"Years from now, people are gonna say, ""Remember that woman that came up with the harvest festival idea? """
Leslie Knope,"I peaked at the Harvest Festival, Ron."
Leslie Knope,"Well, I will be."
Leslie Knope,"I am listening to ""Steal My Sunshine"" by Len, a one-hit wonder like me."
Leslie Knope,Sounds delightful.
Leslie Knope,"Hey, couldn't sleep?"
Leslie Knope,"One day, there's gonna be a plaque there that reads, ""This is where Leslie Knope came up with the amazing idea for"" Damn, I thought that would work."
Leslie Knope,I have a good feeling about this B&B.
Leslie Knope,Let's keep brainstorming.
Leslie Knope,Yes.
Leslie Knope,This is gonna be so much fun! All night work! All night work! All night work!
Leslie Knope,"So, we can work all night."
Leslie Knope,"You wanted to leave, and now you're stuck here with me."
Leslie Knope,"Guys, this is a sign."
Leslie Knope,"We'll all stay up and then, I'll be like, ""Hey! No one sleep!"" Do you hear how loud that is? You're not sleeping through that."
Leslie Knope,And that'll be fun.
Leslie Knope,Hey.
Leslie Knope,We only have one chance to make a second impression.
Leslie Knope,I just need an hour and it'll come to me.
Leslie Knope,It was.
Leslie Knope,"We need big ideas, and we need 'em now."
Leslie Knope,"Great attitude, Ron."
Leslie Knope,It divides our time evenly between work and play.
Leslie Knope,Here is our official retreat schedule.
Leslie Knope,I'll give you first dibs on s'mores.
Leslie Knope,You can brainstorm.
Leslie Knope,You'll be away from Chris.
Leslie Knope,It'll be really fun.
Leslie Knope,Come camping with us.
Leslie Knope,"Remember, this is the guy that was so upbeat and positive, when he broke up with you, you didn't even know it happened."
Leslie Knope,Who wants to go first?
Leslie Knope,Do not read into this.
Leslie Knope,Ann.
Leslie Knope,He was an amazing dentist.
Leslie Knope,But it was really hard to stay mad at him.
Leslie Knope,"Well, there was an ex that I still liked after he broke up with me."
Leslie Knope,"Besides, the Pawnee Sun said that my chest saved his life."
Leslie Knope,"He had a heart attack, which required an octuple bypass."
Leslie Knope,Paul did not die.
Leslie Knope,My boob does not kill.
Leslie Knope,It's a mandatory work retreat.
Leslie Knope,Can't pass.
Leslie Knope,No.
Leslie Knope,"So, how much would that be per person?"
Leslie Knope,Great.
Leslie Knope,Do you want to tell us any more?
Leslie Knope,"I'm so desperate, I even brought in my dream journal, hoping it would inspire me."
Leslie Knope,"We need a big, juicy idea."
Leslie Knope,They're filled with small ideas.
Leslie Knope,Chris wants the new project to generate revenue.
Leslie Knope,"The meeting is tomorrow, and I don't have anything."
Leslie Knope,"I'm so screwed, Ann."
Leslie Knope,"I don't have an idea, Ann."
Leslie Knope,Because I don't have one.
Leslie Knope,I didn't wanna tell them my idea.
Leslie Knope,"Well, I had no choice."
Leslie Knope,"Then, after that, I will tell you my idea."
Leslie Knope,"And also, see if you're interested in contributing to this department."
Leslie Knope,Go clear your heads and see if you can come up with a real idea that we can use.
Leslie Knope,Take an hour.
Leslie Knope,And you're letting 'em down.
Leslie Knope,"You know, the whole town is looking at us right now."
Leslie Knope,I am really disappointed in all of you.
Leslie Knope,Why?
Leslie Knope,April?
Leslie Knope,April has not presented her idea.
Leslie Knope,And he's a valuable asset to the team.
Leslie Knope,"Ben helped us launch the Harvest Festival, and he knows how Chris's mind works."
Leslie Knope,Hey.
Leslie Knope,You're probably right.
Leslie Knope,"Wait, what's happening?"
Leslie Knope,Okay.
Leslie Knope,What we do is we move the shooting gallery.
Leslie Knope,"Of course, nobody's going to come to your stupid booth anyway."
Leslie Knope,"Of course, I'm sorry, you know what we'll do, we'll make Sue's Salads the official healthy choice of the festival."
Leslie Knope,"Well, we want to make money, not make people hate themselves."
Leslie Knope,On Deep Fried Boulevard?
Leslie Knope,Get out.
Leslie Knope,Isn't it amazing?
Leslie Knope,You sure you're not expecting company or something?
Leslie Knope,Jerry's going to look after him.
Leslie Knope,He has severe arthritis.
Leslie Knope,And he has cataracts in both eyes.
Leslie Knope,The Harvest Festival is the biggest thing I've ever done in my career.
Leslie Knope,This little guy is 25 now.
Leslie Knope,Okay?
Leslie Knope,We all need to be very careful.
Leslie Knope,"So suck it, the Alamo."
Leslie Knope,That week he was the eighth most photographed object in America.
Leslie Knope,"Little Sebastian made his debut at the last Harvest Festival in 1987, and he was an instant phenomenon."
Leslie Knope,Yes.
Leslie Knope,"So, Chris, do you have any sisters?"
Leslie Knope,Maybe.
Leslie Knope,So how's your mom?
Leslie Knope,Is she visiting?
Leslie Knope,Remember.
Leslie Knope,"And if it fails, the Parks Department will be eliminated."
Leslie Knope,That's why we're going big.
Leslie Knope,"Seven days, over 30 different locations, 50,000 plus visitors and four hospitality kiosks."
Leslie Knope,"Ron, it looks like they're closed for some kind of health code violation."
Leslie Knope,"Ron, stop it!"
Leslie Knope,Ron?
Leslie Knope,This is a map of all the atrocities the Pawnee settlers inflicted upon the Wamapoke Indians.
Leslie Knope,"Plus, you know with Pawnee's history, it's very difficult to not be offensive."
Leslie Knope,"Ken, I understand, but this is the only place in town that's big enough to house the carnival rides."
Leslie Knope,Yes.
Leslie Knope,"The carnival is on the site of the Battle of Indian Hill, which was an epic seven day battle that the Wamapoke lost due to the fact that they didn't have any weapons."
Leslie Knope,And just let me say that we really tried.
Leslie Knope,"Ken, I know why you're here."
Leslie Knope,Have a seat.
Leslie Knope,The Wamapoke used to use possums as currency.
Leslie Knope,"I just said, hello honored guest. Although literally translated it means may you be blessed with a million possums."
Leslie Knope,He is the tribal leader of the Wamapoke.
Leslie Knope,This is Ken Hotate.
Leslie Knope,This is Ben and Tom.
Leslie Knope,"Hey, Ken."
Leslie Knope,Everyone has seen it.
Leslie Knope,"No, Star Wars is not that nerdy."
Leslie Knope,"April, who's next?"
Leslie Knope,"No you cannot sell home-brewed water, and no I would not like to taste it."
Leslie Knope,Clowns.
Leslie Knope,"God, I've got to stop ending on that boring thing."
Leslie Knope,"Ladies and gentlemen, the world famous Little Sebastian."
Leslie Knope,The atrocities are in blue.
Leslie Knope,Any aunts?
Leslie Knope,"So, I have a surprise."
Leslie Knope,"She's my best friend, and anyone who hurt her is someone I would murder, probably."
Leslie Knope,And then he broke up with me.
Leslie Knope,"""Rebecca's coming."""
Leslie Knope,"Another time, a guy invited me to a beautiful picnic with wine and flowers, and then, when I tried to sit down, he said, ""Don't eat anything."""
Leslie Knope,Skywriting isn't always positive.
Leslie Knope,One guy broke up with me while we were in the shower together.
Leslie Knope,"One time I was dating this guy for a while, and then he got down on one knee and he begged me to never call him again."
Leslie Knope,"And then the guy said he wasn't ""feeling it,"" so he left and I waited for an ambulance."
Leslie Knope,There was another time where I was on a date and I tripped and broke my kneecap.
Leslie Knope,"One time, when I was in high school, a guy's mom called me and broke up with me for him."
Leslie Knope,You know what's funny about Ann?
Leslie Knope,Although it does kind of make you wonder how good of a nurse she is.
Leslie Knope,"Sweet and beautiful Ann has never been dumped before, and Chris is such a positive person, when he broke up with her, she just didn't realize it."
Leslie Knope,"Yeah, so here's what happened."
Leslie Knope,What's that about?
Leslie Knope,"Well, I found concealer in your medicine cabinet."
Leslie Knope,Or we can get one of those cows that we saw on the way up here and we'll bring it back and we'll make steaks out of that.
Leslie Knope,"Look, we'll find a 24 hour diner."
Leslie Knope,Could you get us a cold compress or something?
Leslie Knope,"Whoa, whoa, whoa, okay."
Leslie Knope,"Ron, are you okay?"
Leslie Knope,"Call me, let me know where you are, and if you have Ron?"
Leslie Knope,It's kind of understandable.
Leslie Knope,Yeah. Exactly.
Leslie Knope,How are things going with Ann?
Leslie Knope,"Oh, that's what you call it."
Leslie Knope,Girl cousins?
Leslie Knope,You're amazing.
Leslie Knope,You've worked so hard.
Leslie Knope,And I am so proud of all of you.
Leslie Knope,The Harvest Festival is tomorrow.
Leslie Knope,"Okay, everybody."
Leslie Knope,"A youthful grandmother, perhaps?"
Leslie Knope,Are you okay? Is it that bad?
Leslie Knope,Ann's in kind of a crappy mood because Chris dumped her.
Leslie Knope,"I'm gonna kill him, Ron."
Leslie Knope,Sit with us.
Leslie Knope,Chris is cheating on Ann.
Leslie Knope,There's evidence everywhere.
Leslie Knope,She's coming up here so they can have it out.
Leslie Knope,"Hey, look who's socializing!"
Leslie Knope,Mmm.
Leslie Knope,I honestly don't know.
Leslie Knope,He'll go.
Leslie Knope,"Besides, Ron is staying behind."
Leslie Knope,I don't even care about it.
Leslie Knope,It's just a goofy ceremony.
Leslie Knope,"So, Chris, what do you do up here in your spare time?"
Leslie Knope,"Oh, please."
Leslie Knope,"And it is possibly the best thing to potentially ever happen to anyone, anywhere, in the history of the universe."
Leslie Knope,"Well, luckily, I'm heading up there."
Leslie Knope,"We put up a memorial plaque, and we have a Wamapoke exhibit in the history tent."
Leslie Knope,"All right, okay."
Leslie Knope,"And then, you add the Wamapoke controversy."
Leslie Knope,"This is a huge government project, and it's already a lightning rod."
Leslie Knope,This is way worse than that.
Leslie Knope,This is like a poop tornado. This is like a poop-nado.
Leslie Knope,Yes this is bad.
Leslie Knope,Nothing.
Leslie Knope,What?
Leslie Knope,"Take that, curse."
Leslie Knope,It did.
Leslie Knope,Yeah.
Leslie Knope,Double lightning rod.
Leslie Knope,"If you would be willing to just take a brief pit stop, we could see Indiana's second largest rocking chair."
Leslie Knope,Thank you.
Leslie Knope,Then maybe we should take a quick two hour sojourn to Dame Gervin's Misshapen Celebrity Castle.
Leslie Knope,"It's where Madame Tussaud sends all of its failed wax figures, and if you can figure out who it is, you get to take it home."
Leslie Knope,It's going to be sweet.
